worker_id,policy_id,zone,expected_income,actual_income,income_delta,delta_ratio,gps_offset_m,disruption_score,activity_score,claim_hour,is_duplicate,fraud_signals,is_fraud,population
3755,37551,east,193.59,102.17,91.42,0.4722,429.0,0.7818,0.8873,13,0,0,0,legit
1978,19784,central,147.69,38.87,108.82,0.7368,454.0,0.7924,0.7957,21,0,0,0,legit
6508,65084,south,166.11,63.86,102.25,0.6155,250.1,0.5891,0.7351,18,0,0,0,legit
4905,49054,south,260.78,239.98,20.79,0.0797,6486.4,0.2007,0.2994,2,0,3,1,fraud
7936,79363,south,173.92,98.45,75.47,0.4339,0.0,0.7453,0.791,20,0,0,0,legit
1315,13152,west,158.59,57.81,100.77,0.6354,34.8,0.4322,0.9287,13,0,0,0,legit
3617,36174,west,206.44,97.15,109.3,0.5294,520.2,0.8325,0.845,22,0,0,0,legit
6474,64741,east,214.75,100.83,113.92,0.5305,227.6,0.5573,0.42,11,0,0,0,legit
3679,36794,north,122.45,62.35,60.1,0.4908,183.2,0.6943,0.6309,12,0,0,0,legit
1078,10783,east,205.89,187.29,18.6,0.0904,9071.9,0.3869,0.1005,6,0,2,1,fraud
1806,18063,central,138.95,42.37,96.58,0.6951,47.0,0.6369,0.8111,21,0,0,0,legit
7492,74921,unknown,111.55,106.26,5.28,0.0474,5397.8,0.3053,0.2042,2,0,3,1,fraud
4535,45353,east,135.23,10.59,124.65,0.9217,16481.1,0.2609,0.2587,2,0,3,1,fraud
5326,53264,south,256.17,64.65,191.52,0.7476,336.4,0.9289,0.7752,11,0,0,0,legit
9784,97842,unknown,213.74,197.4,16.34,0.0764,5675.0,0.1759,0.1011,4,0,4,1,fraud
8990,89902,central,280.0,156.31,123.69,0.4418,227.8,0.5611,0.558,14,0,0,0,legit
1782,17823,south,241.18,30.35,210.83,0.8742,5424.2,0.3627,0.0729,6,0,2,1,fraud
7008,70081,east,167.88,12.83,155.04,0.9236,9742.7,0.1321,0.0354,4,0,5,1,fraud
2702,27022,south,125.97,58.7,67.27,0.534,197.9,0.6051,0.7553,9,0,0,0,legit
6185,61853,east,186.44,117.36,69.09,0.3706,685.5,0.7905,0.8866,21,0,0,0,legit
9527,95273,west,168.01,41.65,126.36,0.7521,164.0,0.6318,0.8883,19,0,0,0,legit
6873,68731,north,113.34,78.12,35.22,0.3108,87.7,0.6852,0.7473,18,0,0,0,legit
3511,35114,south,98.4,42.61,55.79,0.567,82.1,0.8928,0.5182,18,0,0,0,legit
6245,62451,south,168.62,102.79,65.83,0.3904,22.4,0.5486,0.5474,19,0,0,0,legit
4144,41441,unknown,99.11,95.72,3.39,0.0342,6805.8,0.0563,0.2741,11,0,3,1,fraud
3940,39404,west,199.42,188.92,10.5,0.0527,19114.2,0.5,0.2365,5,0,1,0,fraud
5244,52441,west,132.63,10.26,122.37,0.9226,6674.1,0.1856,0.088,1,0,5,1,fraud
2272,22723,west,165.94,88.81,77.13,0.4648,0.0,0.6885,0.7403,18,0,0,0,legit
9685,96853,south,188.12,56.31,131.8,0.7006,0.0,0.6406,0.7507,21,0,0,0,legit
3944,39443,central,134.53,56.58,77.96,0.5795,220.6,0.7091,0.8163,11,0,0,0,legit
5125,51252,east,211.04,45.24,165.81,0.7857,74.5,0.8136,0.8564,21,0,0,0,legit
9173,91734,north,195.62,73.9,121.72,0.6222,0.0,0.5946,0.4553,20,0,0,0,legit
3456,34562,west,162.26,102.5,59.77,0.3683,0.0,0.6728,0.643,13,0,0,0,legit
8926,89264,east,184.24,97.92,86.32,0.4685,264.6,0.8846,0.9517,11,0,0,0,legit
4576,45761,south,149.26,58.83,90.44,0.6059,142.5,0.895,0.5699,20,0,0,0,legit
9343,93434,west,158.02,33.22,124.8,0.7898,479.6,0.3656,0.6557,21,0,0,0,legit
8056,80561,central,222.38,115.27,107.11,0.4816,40.3,0.9346,0.7713,20,0,0,0,legit
8675,86754,east,109.73,100.5,9.22,0.0841,2708.9,0.2005,0.0048,1,0,3,1,fraud
5291,52914,central,168.16,55.79,112.36,0.6682,63.8,0.9765,0.8367,20,0,0,0,legit
9241,92412,west,112.71,31.85,80.86,0.7174,16.9,0.8469,0.7039,12,0,0,0,legit
2666,26664,north,145.53,96.42,49.11,0.3375,119.6,0.868,0.7507,22,0,0,0,legit
3605,36052,central,127.89,45.9,81.99,0.6411,75.0,0.9417,0.7623,12,0,0,0,legit
9651,96511,north,200.05,109.91,90.13,0.4506,273.2,0.5504,0.8297,17,0,0,0,legit
5500,55001,central,217.64,61.39,156.25,0.7179,512.2,0.7052,0.8454,21,0,0,0,legit
6379,63793,north,132.46,53.13,79.34,0.5989,69.2,0.7913,0.8231,11,0,0,0,legit
9906,99064,north,178.9,112.11,66.79,0.3734,94.0,0.781,0.9343,11,0,0,0,legit
6016,60161,east,165.92,98.08,67.84,0.4089,0.0,0.7651,0.7336,18,0,0,0,legit
2323,23234,south,155.73,85.44,70.29,0.4514,141.8,0.9964,0.7676,14,0,0,0,legit
9138,91384,north,280.0,7.66,272.34,0.9727,7875.7,0.4959,0.2838,4,0,3,1,fraud
5280,52804,north,185.65,175.44,10.21,0.055,18459.7,0.5,0.1031,11,0,2,1,fraud
9955,99553,west,180.51,162.52,17.99,0.0997,17543.0,0.4555,0.1605,1,0,2,1,fraud
1095,10952,east,175.74,47.2,128.53,0.7314,249.0,0.565,0.7711,10,0,0,0,legit
3383,33832,south,125.03,58.63,66.4,0.5311,0.0,0.6551,0.5196,11,0,0,0,legit
1773,17732,west,97.72,11.53,86.2,0.882,15725.4,0.1513,0.1861,2,0,3,1,fraud
9428,94283,north,207.01,142.24,64.77,0.3129,66.1,0.9538,0.6455,13,0,0,0,legit
7687,76871,east,118.44,50.36,68.08,0.5748,305.4,0.7169,0.4442,21,0,0,0,legit
6570,65701,central,157.82,67.32,90.51,0.5735,144.3,0.6127,0.8924,13,0,0,0,legit
9172,91723,central,177.02,107.82,69.2,0.3909,94.5,0.5081,0.791,21,0,0,0,legit
6466,64662,south,114.03,58.7,55.33,0.4852,769.7,0.5186,0.8335,18,0,0,0,legit
6091,60912,east,194.69,111.4,83.29,0.4278,243.7,0.7193,0.5789,11,0,0,0,legit
8497,84974,west,161.5,44.59,116.91,0.7239,217.8,0.7112,0.8525,23,0,0,0,legit
9917,99173,central,145.31,82.78,62.53,0.4303,0.0,0.6785,0.8316,23,0,0,0,legit
2483,24832,south,199.65,41.1,158.55,0.7941,218.1,0.7522,0.3693,14,0,0,0,legit
7941,79414,unknown,195.56,2.62,192.95,0.9866,10929.6,0.3404,0.0087,20,0,3,1,fraud
5376,53764,west,267.39,168.31,99.09,0.3706,320.6,0.5898,0.8916,12,0,0,0,legit
1424,14244,east,258.95,141.77,117.17,0.4525,451.5,0.6181,0.8235,11,0,0,0,legit
4882,48823,south,152.88,41.66,111.21,0.7275,512.1,0.861,0.7486,20,0,0,0,legit
9612,96124,unknown,141.72,8.81,132.92,0.9379,5028.8,0.3238,0.35,21,0,2,1,fraud
8902,89022,south,156.98,150.39,6.59,0.042,3974.9,0.215,0.0337,2,0,4,1,fraud
8932,89324,central,277.14,71.39,205.75,0.7424,18.2,0.8907,0.8627,16,0,0,0,legit
1605,16054,east,137.8,63.02,74.78,0.5426,383.4,0.6733,0.8653,20,0,0,0,legit
7329,73291,east,121.07,27.09,93.98,0.7763,310.8,0.7614,0.9037,10,0,0,0,legit
8389,83891,east,182.74,75.27,107.47,0.5881,62.9,0.7554,0.7152,10,0,0,0,legit
1502,15022,south,151.37,142.32,9.05,0.0598,3182.2,0.2444,0.0149,19,0,2,1,fraud
4353,43531,south,105.54,40.48,65.06,0.6165,65.7,0.8571,0.6084,21,0,0,0,legit
9500,95004,west,198.7,185.25,13.45,0.0677,5854.8,0.4065,0.1553,1,0,2,1,fraud
1343,13431,west,126.55,11.06,115.48,0.9126,16972.8,0.236,0.2524,5,0,2,1,fraud
3172,31723,central,207.68,90.98,116.7,0.5619,0.0,0.6881,0.7717,20,0,0,0,legit
3455,34554,west,146.0,31.32,114.68,0.7855,564.6,0.9634,0.6767,20,0,0,0,legit
3927,39271,north,280.0,159.56,120.44,0.4302,0.0,0.6032,0.9141,12,0,0,0,legit
1170,11704,east,126.31,28.51,97.81,0.7743,96.5,0.8931,0.6435,21,0,0,0,legit
1717,17173,central,163.27,154.07,9.2,0.0563,3048.2,0.4802,0.1084,3,0,2,1,fraud
4359,43594,north,143.83,62.65,81.19,0.5644,323.3,0.7558,0.7183,12,0,0,0,legit
1754,17543,east,121.27,77.32,43.96,0.3625,20.0,0.6645,0.652,12,0,0,0,legit
3628,36281,north,155.73,141.94,13.8,0.0886,11165.6,0.446,0.0342,1,0,3,1,fraud
4247,42472,central,162.4,34.69,127.72,0.7864,90.3,0.6686,0.6959,11,0,0,0,legit
6413,64132,west,150.35,64.58,85.77,0.5705,116.3,0.8345,0.9376,19,0,0,0,legit
1895,18952,unknown,234.33,221.67,12.66,0.054,3214.1,0.2098,0.1809,16,0,1,0,fraud
8588,85884,south,139.31,46.43,92.87,0.6667,64.9,0.9483,0.5065,21,0,0,0,legit
7567,75672,west,134.31,44.16,90.15,0.6712,117.6,0.7338,0.2965,18,0,0,0,legit
5751,57512,east,167.78,13.32,154.46,0.9206,4445.0,0.253,0.1634,5,0,1,0,fraud
9300,93001,central,96.0,37.51,58.49,0.6092,309.7,0.9034,0.957,11,0,0,0,legit
7700,77002,south,163.3,158.87,4.43,0.0271,3234.3,0.2804,0.0785,1,0,3,1,fraud
4355,43551,central,112.07,103.56,8.51,0.0759,7767.6,0.3492,0.0612,1,0,3,1,fraud
4734,47342,north,124.02,81.29,42.73,0.3446,0.0,0.935,0.7805,17,0,0,0,legit
2207,22072,central,216.48,82.28,134.2,0.6199,0.0,0.7914,0.6781,21,0,0,0,legit
6456,64562,central,179.88,85.08,94.8,0.527,0.0,0.6786,0.8407,12,0,0,0,legit
4937,49374,central,113.3,104.63,8.68,0.0766,3868.6,0.2483,0.0175,3,0,3,1,fraud
7614,76144,north,163.03,59.93,103.1,0.6324,268.4,0.5086,0.6884,10,0,0,0,legit
2254,22542,east,280.0,98.11,181.89,0.6496,365.2,0.6157,0.6668,21,0,0,0,legit
5233,52334,east,124.68,34.33,90.35,0.7247,375.4,0.731,0.6876,19,0,0,0,legit
6552,65524,east,150.49,93.61,56.88,0.378,290.4,0.8422,0.6758,14,0,0,0,legit
3259,32592,west,199.11,96.34,102.76,0.5161,304.4,0.4504,0.884,10,0,0,0,legit
5521,55213,west,189.86,82.64,107.22,0.5647,0.0,0.9435,0.7531,11,0,0,0,legit
6686,66861,east,125.84,81.59,44.24,0.3516,117.5,0.5909,0.9448,17,0,0,0,legit
5157,51573,west,172.73,40.45,132.28,0.7658,0.0,0.8617,0.9049,10,0,0,0,legit
8736,87361,north,85.38,82.53,2.85,0.0333,3662.8,0.4363,0.0171,5,0,2,1,fraud
7270,72703,west,173.24,158.57,14.67,0.0847,12386.4,0.0473,0.324,6,0,2,1,fraud
4841,48412,east,184.92,96.23,88.69,0.4796,24.8,0.6784,0.6878,11,0,0,0,legit
9037,90374,north,156.19,92.06,64.13,0.4106,0.0,0.5558,0.7761,11,0,0,0,legit
7163,71634,north,145.19,86.56,58.62,0.4038,0.0,0.6724,0.828,11,0,0,0,legit
7829,78293,south,80.0,20.81,59.19,0.7399,153.6,0.8354,0.7687,22,0,0,0,legit
7712,77124,north,150.38,53.57,96.82,0.6438,260.2,0.9266,0.9326,13,0,0,0,legit
3467,34674,west,183.94,112.07,71.87,0.3907,0.0,0.598,0.826,11,0,0,0,legit
1726,17264,west,183.25,77.89,105.36,0.5749,143.1,0.8418,0.5648,20,0,0,0,legit
9166,91661,central,151.79,65.17,86.62,0.5706,0.0,0.7812,0.867,18,0,0,0,legit
1229,12294,east,166.84,91.3,75.53,0.4527,250.4,0.5974,0.5115,20,0,0,0,legit
2641,26414,north,99.21,33.31,65.9,0.6643,0.0,0.3591,0.8763,9,0,0,0,legit
2030,20302,west,100.14,30.37,69.77,0.6967,434.9,0.9465,0.4646,8,0,0,0,legit
4567,45672,unknown,204.3,196.36,7.94,0.0389,5733.2,0.0741,0.102,14,0,4,1,fraud
8593,85933,south,230.54,121.28,109.26,0.4739,292.5,0.7621,0.824,19,0,0,0,legit
6381,63811,west,221.89,129.48,92.41,0.4165,183.8,0.6416,0.5408,18,0,0,0,legit
9593,95931,east,175.24,114.76,60.48,0.3451,178.7,0.4294,0.7616,21,0,0,0,legit
9359,93593,west,173.89,45.45,128.44,0.7386,0.0,0.9875,0.6218,20,0,0,0,legit
7070,70703,unknown,213.68,200.88,12.8,0.0599,14740.2,0.1931,0.2736,1,0,3,1,fraud
4041,40413,north,135.58,44.62,90.97,0.6709,375.1,0.4102,0.8424,12,0,0,0,legit
5655,56553,west,131.07,10.22,120.85,0.922,14885.0,0.4392,0.1354,1,0,4,1,fraud
9648,96484,north,168.44,47.88,120.56,0.7157,50.2,0.7564,0.8755,22,0,0,0,legit
9912,99122,west,89.13,34.28,54.85,0.6154,354.4,0.8376,0.9064,19,0,0,0,legit
6431,64311,central,225.08,68.38,156.7,0.6962,85.1,0.7025,0.8136,19,0,0,0,legit
6205,62051,south,119.71,36.27,83.44,0.697,354.9,0.7689,0.8071,12,0,0,0,legit
4323,43232,south,188.54,109.92,78.62,0.417,0.0,0.9407,0.8962,21,0,0,0,legit
3212,32123,west,95.45,87.72,7.73,0.081,17303.6,0.5,0.2915,2,0,2,1,fraud
2950,29503,south,162.64,152.13,10.51,0.0646,5501.9,0.1895,0.2225,1,0,3,1,fraud
7954,79542,north,188.92,111.63,77.29,0.4091,212.3,0.7554,0.7727,10,0,0,0,legit
6849,68494,north,112.97,76.62,36.35,0.3217,354.3,0.8118,0.562,11,0,0,0,legit
5715,57152,west,131.9,72.64,59.26,0.4493,0.0,0.9195,0.7194,13,0,0,0,legit
2497,24973,east,210.84,64.6,146.24,0.6936,160.9,0.4005,0.8142,15,0,0,0,legit
5309,53092,central,201.67,122.56,79.1,0.3923,476.3,0.8704,0.7807,20,0,0,0,legit
4788,47884,north,111.75,44.57,67.18,0.6011,107.1,0.6985,0.692,20,0,0,0,legit
7763,77634,east,141.0,28.73,112.27,0.7962,486.0,0.7189,0.5582,19,0,0,0,legit
5136,51362,central,224.35,62.89,161.47,0.7197,29.7,0.6126,0.502,20,0,0,0,legit
7369,73692,west,169.76,101.27,68.49,0.4034,101.8,0.8847,0.8372,21,0,0,0,legit
3375,33753,central,176.31,52.57,123.74,0.7018,356.3,0.6193,0.6516,21,0,0,0,legit
6560,65602,north,170.92,64.2,106.71,0.6244,0.0,0.8792,0.6389,12,0,0,0,legit
8649,86491,central,218.21,128.42,89.79,0.4115,130.8,0.9481,0.7935,11,0,0,0,legit
4489,44891,west,118.47,26.29,92.18,0.7781,0.0,0.6939,0.7407,12,0,0,0,legit
6223,62232,unknown,185.47,23.22,162.25,0.8748,2871.7,0.1494,0.1269,15,0,2,1,fraud
3951,39513,east,124.31,84.17,40.14,0.3229,95.7,0.7002,0.7827,9,0,0,0,legit
1737,17371,south,157.71,71.98,85.74,0.5436,258.6,0.8783,0.6691,11,0,0,0,legit
6796,67961,north,178.65,65.62,113.03,0.6327,421.3,0.4943,0.9019,11,0,0,0,legit
8407,84073,south,195.44,121.04,74.39,0.3806,352.2,0.7765,0.788,21,0,0,0,legit
2590,25901,east,120.94,67.23,53.7,0.4441,0.0,0.5382,0.9774,20,0,0,0,legit
7253,72534,north,198.67,1.63,197.04,0.9918,10263.1,0.2517,0.2631,14,0,2,1,fraud
7680,76803,west,227.2,109.96,117.24,0.516,152.3,0.7101,0.8669,20,0,0,0,legit
1070,10703,central,213.13,89.68,123.45,0.5792,376.9,0.8108,0.8864,21,0,0,0,legit
6131,61311,south,86.91,57.82,29.09,0.3347,64.9,0.8353,0.876,12,0,0,0,legit
2448,24484,south,173.83,88.36,85.47,0.4917,67.7,0.5367,0.6876,10,0,0,0,legit
5744,57443,east,133.06,50.04,83.02,0.6239,290.5,0.874,0.9492,18,0,0,0,legit
5214,52142,east,187.35,54.61,132.74,0.7085,494.8,0.8032,0.9431,20,0,0,0,legit
8283,82832,north,111.72,39.7,72.02,0.6447,184.2,0.7734,0.8089,13,0,0,0,legit
3492,34921,east,224.2,117.49,106.71,0.476,169.5,0.8049,0.6748,19,0,0,0,legit
9683,96833,west,233.75,127.6,106.15,0.4541,310.1,0.322,0.3943,18,0,0,0,legit
2007,20074,south,127.85,80.77,47.07,0.3682,128.3,0.6921,0.6142,12,0,0,0,legit
4581,45812,west,86.62,83.35,3.28,0.0378,13528.3,0.2268,0.2482,22,0,3,1,fraud
6323,63232,west,171.5,119.23,52.26,0.3047,110.8,0.8751,0.9709,20,0,0,0,legit
5311,53111,central,129.44,32.32,97.13,0.7503,0.0,0.6437,0.855,12,0,0,0,legit
9296,92964,south,162.4,33.82,128.58,0.7917,0.0,0.8873,0.7162,11,0,0,0,legit
7823,78231,central,135.66,42.78,92.88,0.6847,182.8,0.8358,0.8192,20,0,0,0,legit
4599,45992,central,276.57,170.54,106.02,0.3834,0.0,0.8465,0.8727,22,0,0,0,legit
3998,39982,central,167.53,79.57,87.95,0.525,156.5,0.8191,0.5664,22,0,0,0,legit
2128,21284,central,145.61,58.36,87.25,0.5992,204.8,0.6642,0.8612,19,0,0,0,legit
2439,24392,west,80.0,53.51,26.49,0.3312,0.0,0.8073,0.9561,21,0,0,0,legit
4660,46602,north,269.56,157.31,112.25,0.4164,78.2,0.6606,0.85,21,0,0,0,legit
6713,67132,north,173.55,114.08,59.48,0.3427,153.9,0.8898,0.5631,10,0,0,0,legit
7718,77181,east,187.91,57.41,130.5,0.6945,477.6,0.8378,0.8909,11,0,0,0,legit
3268,32684,north,105.69,5.28,100.41,0.95,6987.5,0.1175,0.2176,2,0,4,1,fraud
5744,57443,east,177.31,171.83,5.49,0.031,10053.1,0.4163,0.1443,2,0,4,1,fraud
8646,86464,east,121.34,14.66,106.67,0.8791,5383.4,0.2469,0.0842,5,0,3,1,fraud
2238,22384,north,187.39,110.79,76.6,0.4088,0.0,0.813,0.5399,10,0,0,0,legit
5944,59444,central,149.9,88.12,61.78,0.4121,185.5,0.9067,0.7249,20,0,0,0,legit
5852,58523,north,245.49,231.71,13.78,0.0561,5236.4,0.0314,0.2751,21,0,2,1,fraud
7223,72234,central,142.38,83.67,58.71,0.4123,0.0,0.7827,0.8459,13,0,0,0,legit
5089,50893,north,103.96,24.43,79.53,0.765,150.2,0.8283,0.5922,21,0,0,0,legit
4949,49494,west,98.77,37.76,61.02,0.6177,218.4,0.6385,0.8457,20,0,0,0,legit
7846,78461,north,184.14,82.14,102.0,0.5539,398.3,0.8112,0.5782,22,0,0,0,legit
5598,55984,central,181.6,114.78,66.82,0.368,0.0,0.6516,0.9215,13,0,0,0,legit
4976,49764,east,227.83,111.5,116.33,0.5106,298.7,0.5255,0.8824,20,0,0,0,legit
6675,66754,west,110.88,5.69,105.19,0.9487,9141.3,0.1499,0.0072,5,0,4,1,fraud
7481,74813,south,224.14,101.8,122.34,0.5458,8.8,0.5578,0.8644,12,0,0,0,legit
4138,41382,central,152.34,21.34,131.0,0.8599,15350.9,0.1367,0.1066,10,0,3,1,fraud
9329,93293,west,80.0,75.26,4.74,0.0593,5208.8,0.2653,0.302,14,0,1,0,fraud
8583,85834,north,232.67,85.34,147.33,0.6332,359.1,0.4251,0.7576,8,0,0,0,legit
8951,89511,central,134.6,54.8,79.79,0.5928,107.3,0.713,0.8852,20,0,0,0,legit
6241,62411,west,175.66,121.79,53.88,0.3067,244.8,0.6612,0.8028,9,0,0,0,legit
5369,53694,east,221.39,91.02,130.37,0.5889,301.3,0.8354,0.8263,12,0,0,0,legit
2859,28594,central,213.56,52.12,161.43,0.7559,0.0,0.2024,0.7126,11,0,1,0,legit
9098,90983,central,147.91,103.29,44.62,0.3017,0.0,0.931,0.8887,20,0,0,0,legit
2771,27712,unknown,189.11,170.92,18.2,0.0962,19504.8,0.2627,0.3179,6,0,1,0,fraud
4258,42583,central,244.3,227.57,16.73,0.0685,13017.1,0.1685,0.2093,7,0,2,1,fraud
3251,32512,west,114.93,73.76,41.17,0.3583,402.1,0.722,0.9398,21,0,0,0,legit
6805,68051,west,186.75,1.45,185.29,0.9922,17615.6,0.3369,0.1532,2,0,3,1,fraud
3915,39151,south,278.34,174.71,103.63,0.3723,335.0,0.8709,0.8371,20,0,0,0,legit
2985,29854,south,127.85,117.5,10.35,0.081,12463.4,0.1495,0.1272,8,0,3,1,fraud
1984,19844,south,218.71,152.34,66.37,0.3035,223.0,0.7281,0.4086,19,0,0,0,legit
1530,15302,south,272.01,175.55,96.47,0.3546,278.2,0.7581,0.648,11,0,0,0,legit
2262,22622,north,135.27,89.29,45.98,0.3399,637.0,0.9115,0.9435,22,0,0,0,legit
4555,45553,south,168.88,116.66,52.22,0.3092,171.4,0.8546,0.803,19,0,0,0,legit
9936,99362,unknown,199.77,22.52,177.25,0.8873,4936.8,0.0836,0.1714,11,0,1,0,fraud
6893,68932,north,258.03,136.22,121.81,0.4721,112.0,0.7176,0.6466,21,0,0,0,legit
9227,92271,south,280.0,192.32,87.68,0.3132,0.0,0.5085,0.6648,15,0,0,0,legit
8316,83161,north,101.92,36.58,65.34,0.6411,314.2,0.8348,0.8788,17,0,0,0,legit
6457,64572,west,133.12,66.43,66.69,0.5009,296.8,0.5483,0.7024,12,0,0,0,legit
1592,15924,north,208.89,20.78,188.11,0.9005,6403.6,0.2087,0.181,21,0,2,1,fraud
7211,72112,south,223.12,31.32,191.81,0.8597,13854.0,0.304,0.2303,7,0,1,0,fraud
4738,47383,central,125.87,79.16,46.71,0.3711,2.7,0.8234,0.809,21,0,0,0,legit
5126,51264,west,194.3,56.42,137.88,0.7096,0.0,0.7936,0.5074,11,0,0,0,legit
1877,18772,west,163.46,51.72,111.75,0.6836,270.0,0.5835,0.8348,9,0,0,0,legit
7976,79763,south,191.64,114.99,76.64,0.3999,151.0,0.822,0.944,12,0,0,0,legit
7342,73421,south,152.15,66.61,85.53,0.5622,98.9,0.8777,0.9856,19,0,0,0,legit
2730,27301,central,203.95,16.62,187.33,0.9185,17889.3,0.3184,0.053,5,0,2,1,fraud
5052,50521,central,151.53,36.75,114.78,0.7575,0.0,0.7799,0.7456,18,0,0,0,legit
2382,23824,west,153.05,64.23,88.82,0.5803,92.8,0.8228,0.7366,15,0,0,0,legit
7087,70873,central,152.37,18.0,134.37,0.8819,8847.2,0.2597,0.2089,10,0,1,0,fraud
3786,37862,south,120.27,51.76,68.51,0.5696,11.9,0.6456,0.6787,15,0,0,0,legit
7920,79201,central,104.67,46.17,58.5,0.5589,196.6,0.4679,0.6306,13,0,0,0,legit
5554,55541,central,159.31,70.91,88.4,0.5549,147.7,0.902,0.6353,17,0,0,0,legit
4102,41023,north,197.86,115.5,82.36,0.4163,468.4,0.7823,0.6716,12,0,0,0,legit
7718,77184,north,178.54,71.06,107.47,0.602,178.2,0.7402,0.8046,13,0,0,0,legit
8928,89283,north,156.81,83.37,73.44,0.4683,504.8,0.7451,0.867,18,0,0,0,legit
5777,57774,east,254.8,238.05,16.75,0.0657,14588.2,0.2858,0.1806,9,0,1,0,fraud
5581,55811,east,111.33,68.52,42.8,0.3845,614.3,0.7293,0.5858,20,0,0,0,legit
2663,26631,north,245.78,234.23,11.55,0.047,18786.1,0.1133,0.175,20,0,3,1,fraud
8594,85943,south,209.51,188.79,20.72,0.0989,11900.3,0.0999,0.2071,20,0,2,1,fraud
6069,60694,east,151.2,102.23,48.98,0.3239,0.0,0.6039,0.7886,8,0,0,0,legit
4484,44844,east,280.0,95.89,184.11,0.6575,52.4,0.6852,0.7014,20,0,0,0,legit
1665,16652,central,235.01,159.74,75.27,0.3203,327.3,0.3954,0.6857,10,0,0,0,legit
5847,58473,south,122.92,34.08,88.83,0.7227,411.5,0.866,0.7175,19,0,0,0,legit
5772,57721,north,144.44,42.4,102.04,0.7065,137.4,0.795,0.8663,21,0,0,0,legit
3717,37173,north,116.25,52.89,63.37,0.5451,0.0,0.8416,0.9457,18,0,0,0,legit
1944,19442,south,118.78,57.44,61.34,0.5164,246.6,0.4665,0.8909,12,0,0,0,legit
9447,94473,south,219.02,142.07,76.96,0.3514,245.8,0.7665,0.877,12,0,0,0,legit
4540,45404,north,129.62,37.77,91.86,0.7086,148.7,0.88,0.8002,18,0,0,0,legit
8563,85633,central,148.56,42.02,106.54,0.7171,79.3,0.4333,0.745,10,0,0,0,legit
4935,49353,north,128.03,64.58,63.45,0.4956,275.0,0.7625,0.7999,20,0,0,0,legit
1235,12351,east,127.69,79.87,47.82,0.3745,265.8,0.6947,0.7248,13,0,0,0,legit
3479,34794,south,140.26,40.14,100.12,0.7138,46.5,0.6636,0.7441,11,0,0,0,legit
2881,28814,south,129.2,34.07,95.13,0.7363,353.7,0.5477,0.8525,11,0,0,0,legit
5821,58211,north,261.93,137.06,124.87,0.4767,181.8,0.9476,0.6516,17,0,0,0,legit
7267,72671,north,164.65,77.17,87.49,0.5313,0.0,0.6757,0.8733,16,0,0,0,legit
7248,72483,south,150.1,2.17,147.93,0.9855,9471.8,0.1066,0.295,21,0,3,1,fraud
4022,40221,west,154.32,50.29,104.02,0.6741,118.9,0.5344,0.8302,13,0,0,0,legit
7005,70051,west,92.45,62.46,29.99,0.3244,527.6,0.3965,0.6093,8,0,0,0,legit
3313,33132,west,235.77,121.44,114.33,0.4849,244.8,0.7671,0.7431,19,0,0,0,legit
2034,20343,south,103.64,100.3,3.34,0.0322,5077.9,0.1398,0.013,3,0,5,1,fraud
6619,66191,east,188.04,93.09,94.95,0.5049,137.1,0.584,0.9094,13,0,0,0,legit
6478,64783,east,149.69,19.72,129.97,0.8683,12132.7,0.1109,0.1198,16,0,3,1,fraud
5113,51132,east,156.29,2.64,153.65,0.9831,15235.9,0.122,0.0416,2,0,5,1,fraud
2236,22361,south,184.15,68.14,116.01,0.63,0.0,0.8109,0.4687,19,0,0,0,legit
6286,62862,south,210.74,47.96,162.77,0.7724,192.2,0.9931,0.6622,19,0,0,0,legit
5029,50293,central,151.67,103.73,47.95,0.3161,0.0,0.8822,0.9656,19,0,0,0,legit
8379,83793,south,111.17,64.56,46.61,0.4193,0.0,0.7165,0.846,22,0,0,0,legit
7482,74821,west,149.8,51.63,98.17,0.6553,323.5,0.7272,0.8635,11,0,0,0,legit
8652,86524,south,261.34,236.13,25.21,0.0965,16709.6,0.1907,0.1101,3,0,4,1,fraud
7432,74321,west,234.69,2.23,232.46,0.9905,5005.4,0.2194,0.115,1,0,5,1,fraud
9311,93112,north,257.7,95.33,162.37,0.6301,146.0,0.8962,0.6429,12,0,0,0,legit
3967,39673,unknown,164.35,1.19,163.16,0.9928,4435.4,0.3546,0.1657,5,0,1,0,fraud
4874,48741,west,278.44,72.8,205.64,0.7385,111.9,0.7564,0.5487,15,0,0,0,legit
2435,24354,east,134.88,91.3,43.58,0.3231,0.0,0.6305,0.5978,12,0,0,0,legit
4287,42873,west,152.18,84.99,67.2,0.4416,0.0,0.4316,0.9239,19,0,0,0,legit
4904,49044,north,206.81,51.15,155.66,0.7527,0.0,0.9102,0.8845,20,0,0,0,legit
1968,19682,east,215.92,139.19,76.73,0.3554,238.8,0.8673,0.7768,8,0,0,0,legit
3058,30582,central,113.57,39.59,73.98,0.6514,299.7,0.8149,0.5483,13,0,0,0,legit
3232,32321,north,124.18,40.31,83.87,0.6754,58.8,0.8206,0.6118,20,0,0,0,legit
8951,89511,north,155.1,73.3,81.8,0.5274,43.9,0.5715,0.6423,11,0,0,0,legit
9413,94132,west,189.87,96.15,93.72,0.4936,29.0,0.83,0.882,21,0,0,0,legit
7291,72913,west,238.84,136.89,101.94,0.4268,67.5,0.7545,0.8068,9,0,0,0,legit
